,TranscriptID,ErrorFraction
114,ENST00000203001,0.08993926666666673
115,ENST00000453074,0.10251363147410356
116,ENST00000378883,0.03443602459016392
117,ENST00000378886,0.09504662368972748
118,ENST00000265187,0.022474217665615123
119,ENST00000378863,0.11574111340206188
120,ENST00000452938,0.20178552903225808
121,ENST00000378868,-0.013617509803921641
122,ENST00000536936,0.23809523809523808
123,ENST00000378827,0.2711864406779661
124,ENST00000246024,0.1293451899757478
125,ENST00000378637,0.35829300000000003
126,ENST00000378641,1.0
127,ENST00000338037,-6.58293
128,ENST00000378392,-0.5
129,ENST00000378380,1.0
130,ENST00000254976,0.866198
131,ENST00000347364,0.1142076587431694
132,ENST00000334534,0.10112359550561797
133,ENST00000423891,0.21399900286532952
134,ENST00000254958,-0.06856519999999992
135,ENST00000254977,0.5059171366906474
136,ENST00000405977,-0.11822142283950618
137,ENST00000430557,0.16412899999999997
138,ENST00000450297,-0.29986
139,ENST00000399002,0.18569428571428567
140,ENST00000455532,0.13740458015267176
141,ENST00000202816,0.10658682634730539
142,ENST00000378106,0.15321104102564095
143,ENST00000463598,0.029757681318681364
144,ENST00000310348,-0.014797261904761957
145,ENST00000378058,0.0755987238095238
146,ENST00000407045,0.11845294915254233
147,ENST00000450176,0.06896551724137931
148,ENST00000377943,0.06419294990723562
149,ENST00000474024,0.09167132476243711
150,ENST00000246043,0.5337658161764706
151,ENST00000377813,0.12497298224852076
152,ENST00000398782,0.20756197289586306
153,ENST00000481323,0.2936064556176288
154,ENST00000377710,-0.0872790740740741
155,ENST00000377709,0.08174182075471693
156,ENST00000377704,0.07469190200000003
157,ENST00000432901,0.10950273793103442
158,ENST00000377681,0.13465117655172418
159,ENST00000316358,0.2333931777378815
160,ENST00000457009,0.1
161,ENST00000358866,-0.8412459999999999
162,ENST00000329494,0.20330435106382974
163,ENST00000357236,0.06111189130434779
164,ENST00000377603,0.11007025761124122
165,ENST00000337227,0.10336134453781512
166,ENST00000262544,0.1603502944285067
167,ENST00000608034,0.3262516541666667
168,ENST00000411646,0.14697073214285714
169,ENST00000435844,0.08460551454823885
170,ENST00000377452,0.18648310387984982
171,ENST00000455340,0.5
172,ENST00000609087,0.078125
173,ENST00000255006,0.18802966101694915
174,ENST00000334982,0.1974633772835584
175,ENST00000310450,-0.002172791245791152
176,ENST00000398602,0.13342123
177,ENST00000377327,0.18994230688806893
178,ENST00000377303,1.0
179,ENST00000310227,1.0
180,ENST00000427175,0.10476926477024066
181,ENST00000430436,0.13072357756563252
182,ENST00000202677,0.12164637007874013
183,ENST00000430571,0.08004977187888843
184,ENST00000377103,0.09523809523809523
185,ENST00000246006,0.15865039483129936
186,ENST00000254998,0.22453703703703703
187,ENST00000338121,1.0
188,ENST00000542987,0.15739897727272723
189,ENST00000377051,0.0817189910313901
190,ENST00000398425,0.07079646017699115
191,ENST00000398411,0.21486033803763446
192,ENST00000376925,0.6465194817927171
193,ENST00000398409,0.17569709323770494
194,ENST00000376835,0.040675999999999934
195,ENST00000447138,0.1847560975609756
196,ENST00000542618,0.22381635581061693
197,ENST00000376652,0.23776223776223776
198,ENST00000216962,0.24056746221662473
199,ENST00000428458,0.2148659429824561
200,ENST00000450393,-0.0981445555555555
201,ENST00000471287,0.23774506486486485
202,ENST00000339157,0.2287276851851852
203,ENST00000429262,0.10309278350515463
204,ENST00000304788,0.1258741258741259
205,ENST00000376436,-0.17838201234567902
206,ENST00000538750,0.1951446589595376
207,ENST00000252979,0.19982309659090916
208,ENST00000448580,0.09523809523809523
209,ENST00000376398,1.0
210,ENST00000432499,1.0
211,ENST00000380888,0.3
212,ENST00000454331,0.0625
213,ENST00000439954,0.1280793035714286
214,ENST00000278882,0.1190315
215,ENST00000358464,-0.053179412844036655
216,ENST00000340852,0.2423204967807523
217,ENST00000376112,0.5
218,ENST00000376075,0.0
219,ENST00000439267,0.19645868465430016
220,ENST00000300403,-0.16756418157894742
221,ENST00000340513,0.12368390129995183
222,ENST00000375985,0.23076923076923078
223,ENST00000339738,0.42737342577842147
224,ENST00000278979,0.2688694836829837
225,ENST00000375966,-0.06508634890965732
226,ENST00000375938,0.125
227,ENST00000202017,0.2058139534883721
228,ENST00000562532,0.0
229,ENST00000262659,1.0
230,ENST00000534862,0.23571655741744696
231,ENST00000398022,0.20699603317706455
232,ENST00000246229,0.1823960880195599
233,ENST00000375730,0.16817894047619047
234,ENST00000375749,0.2230901607142857
235,ENST00000539210,0.27320173451327434
236,ENST00000375712,0.1422698880890052
237,ENST00000418717,0.12783153240740747
238,ENST00000375689,0.03710497142857138
239,ENST00000375687,0.40975606512237756
240,ENST00000306058,0.10406804344690825
241,ENST00000375677,0.19907407407407407
242,ENST00000360785,0.18181818181818182
243,ENST00000608990,1.0
244,ENST00000278980,0.31642762247191014
245,ENST00000446419,0.09916655507246382
246,ENST00000474815,0.22036992537313438
247,ENST00000353855,0.034861456140350834
248,ENST00000344505,1.0
249,ENST00000456297,0.5723497857142856
250,ENST00000375571,0.07857811038353602
251,ENST00000569087,0.09036144578313253
252,ENST00000473997,0.18743269294294296
253,ENST00000217381,0.3069306930693069
254,ENST00000344201,-0.2308610555555555
255,ENST00000342704,1.0
256,ENST00000375279,0.215540907079646
257,ENST00000330271,0.2549019607843137
258,ENST00000480994,0.10897032499999995
259,ENST00000473892,0.17272431249999998
260,ENST00000375238,0.3079781636363637
261,ENST00000343380,0.2806621519939804
262,ENST00000344022,0.2331288343558282
263,ENST00000342427,0.23940503167420815
264,ENST00000375200,0.5363829333333333
265,ENST00000217402,0.1793273600831061
266,ENST00000432859,1.0
267,ENST00000440595,0.41576835714285715
268,ENST00000419662,-0.07137017391304351
269,ENST00000413297,0.267074592
270,ENST00000448364,0.26391404328453216
271,ENST00000246194,0.33766259522229597
272,ENST00000374980,0.10308337894544792
273,ENST00000217426,0.21643647149352913
274,ENST00000538132,0.22077166075875204
275,ENST00000535650,0.05286343612334802
276,ENST00000300469,0.15868936716993254
277,ENST00000417166,0.23260465942028982
278,ENST00000374846,0.24552370673987123
279,ENST00000374837,0.22857142857142856
280,ENST00000438215,0.2669392444444444
281,ENST00000217446,0.06196447016011637
282,ENST00000374820,0.4815764955752212
283,ENST00000414082,0.31046565
284,ENST00000451665,0.21926282352941176
285,ENST00000374809,0.18668873076923076
286,ENST00000374796,0.10673316405023552
287,ENST00000359003,0.25160488357588356
288,ENST00000336431,0.23572587461773697
289,ENST00000427420,0.3866010833333334
290,ENST00000484354,0.43240806060606063
291,ENST00000493805,0.369048
292,ENST00000488172,0.1433720323624596
293,ENST00000216951,0.22130459119845003
294,ENST00000262873,0.2
295,ENST00000252015,0.18702965914121292
296,ENST00000374491,-0.0012693846153845484
297,ENST00000374492,0.19147579032258064
298,ENST00000542871,0.22407307042253521
299,ENST00000216968,0.23684210526315788
300,ENST00000594413,0.4444444444444444
301,ENST00000246186,0.2536231884057971
302,ENST00000374436,0.24308069620253162
303,ENST00000374443,0.25316688113590263
304,ENST00000456600,0.22490991929133855
305,ENST00000374408,0.0
306,ENST00000349714,0.16487300904003444
307,ENST00000446710,0.13978727358490572
308,ENST00000397524,0.4350910357142857
309,ENST00000422671,0.2568027210884354
310,ENST00000599751,0.0
311,ENST00000416206,0.21117686461098636
312,ENST00000454819,0.2628063088235294
313,ENST00000374273,0.2935269999999999
314,ENST00000430878,0.04971800000000002
315,ENST00000374114,0.1151190963726885
316,ENST00000359646,0.15054567980295575
317,ENST00000374104,-0.797054198019802
318,ENST00000412056,0.20549453789279115
319,ENST00000374092,0.010176583586626134
320,ENST00000540053,0.27917215396341466
321,ENST00000397425,0.22091407922912207
322,ENST00000374078,0.2881620378963651
323,ENST00000434927,0.08567569986893835
324,ENST00000407261,0.07145088748685594
325,ENST00000397370,0.16144271259842521
326,ENST00000449988,-0.22836759523809527
327,ENST00000374000,0.11834238775510199
328,ENST00000420233,0.5
329,ENST00000305978,0.407827780075188
330,ENST00000373991,0.28227475529981827
331,ENST00000565493,0.12423500611995104
332,ENST00000320849,0.2216972727272727
333,ENST00000373932,0.20374294736842108
334,ENST00000397286,0.22103077363184084
335,ENST00000373907,0.27653322190050006
336,ENST00000279022,0.22023038198757766
337,ENST00000346786,0.2565153856589147
338,ENST00000561398,0.15378756953642386
339,ENST00000558530,-0.06130763809523812
340,ENST00000344795,0.1953056079578701
341,ENST00000373852,0.07479355378486048
342,ENST00000342422,0.26599467595818815
343,ENST00000360672,0.20967741935483872
344,ENST00000373773,0.11130434782608696
345,ENST00000426836,0.13111022801302927
346,ENST00000357779,0.25684210526315787
347,ENST00000602922,0.5
348,ENST00000262878,0.1434925666666667
349,ENST00000373694,0.07712010952380952
350,ENST00000525052,1.0
351,ENST00000373664,0.18397478991596639
352,ENST00000344359,0.015833500000000045
353,ENST00000598590,-0.009710000000000107
354,ENST00000400441,0.12844036697247707
355,ENST00000456102,0.24123882003129893
356,ENST00000437329,0.11223805106382982
357,ENST00000456400,0.1342735865384616
358,ENST00000373606,0.2679698448275862
359,ENST00000397152,0.39371133478260867
360,ENST00000373605,0.11487410041841009
361,ENST00000358208,0.6088810877777777
362,ENST00000373567,-0.07143116619318186
363,ENST00000373558,0.2911640431472081
364,ENST00000397134,0.2632643833333333
365,ENST00000432507,0.2598357768595041
366,ENST00000346199,1.0
367,ENST00000414080,0.2873269615384615
368,ENST00000373473,0.19225331615460856
369,ENST00000373459,0.425
370,ENST00000449821,0.12837465564738293
371,ENST00000449186,0.14383561643835616
372,ENST00000536724,0.23886320527859242
373,ENST00000373403,0.19902821750000002
374,ENST00000453095,0.25295809523809526
375,ENST00000422519,0.0
376,ENST00000413755,0.32371867630057805
377,ENST00000456953,0.4140552300884956
378,ENST00000436764,0.2660266813186813
379,ENST00000449351,0.24186046511627907
380,ENST00000397038,0.10570455483592399
381,ENST00000373345,1.0
382,ENST00000217420,0.20833333333333334
383,ENST00000243903,0.21205821205821207
384,ENST00000299824,0.282625327183008
385,ENST00000373331,0.142498666375164
386,ENST00000217429,0.19525959367945825
387,ENST00000449559,0.14285714285714285
388,ENST00000361337,0.11286817962337035
389,ENST00000244007,0.2267788293024886
390,ENST00000421422,0.1654275092936803
391,ENST00000445975,0.7192648
392,ENST00000373257,0.2373392
393,ENST00000332312,0.428226
394,ENST00000440647,-0.045136689655172396
395,ENST00000373233,0.14508632340425526
396,ENST00000373222,0.030718625
397,ENST00000244020,0.1213924963924964
398,ENST00000444063,0.4256586136363636
399,ENST00000373134,0.0667245
400,ENST00000373135,-0.8216701666666667
401,ENST00000373077,-0.3925829999999999
402,ENST00000341458,1.0
403,ENST00000373030,0.16284178636363641
404,ENST00000373039,0.0393917591743119
405,ENST00000396863,0.2610231014014839
406,ENST00000217026,0.2513023994126285
407,ENST00000373003,1.0
408,ENST00000341197,0.27816901408450706
409,ENST00000372980,0.6048789285714287
410,ENST00000342272,0.2721539583333333
411,ENST00000372970,-0.06448699999999995
412,ENST00000255174,0.1089523122807018
413,ENST00000439943,0.1871345029239766
414,ENST00000396825,0.23952095808383234
415,ENST00000262605,-0.009598959905660337
416,ENST00000372904,0.37245963821138206
417,ENST00000372906,0.31520179591836733
418,ENST00000411544,0.9211167741935484
419,ENST00000255175,-0.5602150857142858
420,ENST00000342374,0.10879904745762711
421,ENST00000372889,0.19367588932806323
422,ENST00000372874,0.20906402803738322
423,ENST00000537820,0.24399775089605732
424,ENST00000372839,0.0833059313094367
425,ENST00000217073,0.2940435633802817
426,ENST00000372824,0.20371819653179188
427,ENST00000372826,0.40404566666666664
428,ENST00000372813,0.1933264533883729
429,ENST00000434401,1.0
430,ENST00000372806,0.03835807371007373
431,ENST00000372801,0.1834517529722589
432,ENST00000499879,0.2004924936198792
433,ENST00000372789,0.42857142857142855
434,ENST00000372785,1.0
435,ENST00000338380,0.13333333333333333
436,ENST00000372733,0.2881649347826087
437,ENST00000537976,-0.17350669230769233
438,ENST00000426004,0.2
439,ENST00000372720,1.0
440,ENST00000372712,0.25469024305555554
441,ENST00000443296,0.2929841999999999
442,ENST00000372689,0.23391370174110523
443,ENST00000595203,0.14285714285714285
444,ENST00000372676,-0.18262172727272727
445,ENST00000339946,0.13930246666666665
446,ENST00000342873,0.24457870491803274
447,ENST00000336443,0.0
448,ENST00000357199,1.0
449,ENST00000372632,0.2222222222222222
450,ENST00000435014,0.21263482280431434
451,ENST00000243893,0.3177361558441559
452,ENST00000352551,0.1547681792207793
453,ENST00000372568,0.18202693445945953
454,ENST00000372555,0.0
455,ENST00000462307,0.3888888888888889
456,ENST00000426915,0.11182474679487178
457,ENST00000255152,0.17322191121495328
458,ENST00000454862,0.3063559807692308
459,ENST00000372523,0.2662440570522979
460,ENST00000372519,0.3333333333333333
461,ENST00000545238,0.2377511860465116
462,ENST00000372518,0.3294157719298246
463,ENST00000607482,0.2685159195402299
464,ENST00000354880,1.0
465,ENST00000372459,0.23155242058823527
466,ENST00000372431,0.2370617696160267
467,ENST00000372409,0.23512420566146736
468,ENST00000322927,0.1652725096525096
469,ENST00000426788,0.3025380830670927
470,ENST00000372330,0.46153846153846156
471,ENST00000243964,0.0
472,ENST00000290231,0.1653855127046866
473,ENST00000372291,0.004090280000000064
474,ENST00000372285,0.21041985426214477
475,ENST00000372276,0.17361048784296235
476,ENST00000543605,0.24751984126984128
477,ENST00000452857,0.37519728571428573
478,ENST00000425546,0.2215457793904209
479,ENST00000396391,0.14122826132404181
480,ENST00000457685,0.15163213181818183
481,ENST00000279028,0.24324324324324326
482,ENST00000435032,0.1875
483,ENST00000372102,0.1615235044642857
484,ENST00000372114,0.11223547158403863
485,ENST00000606362,0.0
486,ENST00000359271,0.0
487,ENST00000414085,0.07142857142857142
488,ENST00000458636,0.08
489,ENST00000599904,0.0
490,ENST00000458360,0.14396585176561894
491,ENST00000437920,0.14689265536723164
492,ENST00000341724,0.11778028159570905
493,ENST00000372004,0.08774453589580684
494,ENST00000371998,0.196917162601626
495,ENST00000437955,0.2697186587301587
496,ENST00000484875,-0.1480264371257485
497,ENST00000361612,0.25374220554335897
498,ENST00000425021,0.25
499,ENST00000416742,0.1780220754716981
500,ENST00000545181,0.29414651162790695
501,ENST00000371941,0.2357808138762339
502,ENST00000396220,-0.16035072368421055
503,ENST00000371917,0.13079130791307914
504,ENST00000542325,0.04306331471135941
505,ENST00000347458,0.04768192075892852
506,ENST00000371802,0.9525643020408163
507,ENST00000437404,0.14244332463768114
508,ENST00000371764,0.1737064413938754
509,ENST00000371754,0.20315557975797577
510,ENST00000371752,-0.11452735340022298
511,ENST00000396105,0.524376742966752
512,ENST00000371711,0.13502285002077274
513,ENST00000541138,0.17266187050359713
514,ENST00000422556,0.12940125071225078
515,ENST00000289431,1.0
516,ENST00000543716,0.31948398892988933
517,ENST00000244061,0.11898435193386478
518,ENST00000244050,0.36363636363636365
519,ENST00000431460,0.0
520,ENST00000371674,0.20383216521739125
521,ENST00000415862,0.04870638232558143
522,ENST00000420027,0.08582013287570478
523,ENST00000341698,1.0
524,ENST00000371652,0.2198641765704584
525,ENST00000435301,0.09523809523809523
526,ENST00000303004,0.32673267326732675
527,ENST00000541713,0.1718664477285167
528,ENST00000371610,0.1724137931034483
529,ENST00000445038,0.2430471584038694
530,ENST00000534467,0.02564102564102564
531,ENST00000371588,0.13685362587412592
532,ENST00000371584,0.16221294087837837
533,ENST00000371583,0.05171474542124549
534,ENST00000244051,0.21138211382113822
535,ENST00000371564,0.12909814324817523
536,ENST00000610033,0.6476182262773723
537,ENST00000609943,0.3513539961538461
538,ENST00000338821,0.2747209565217391
539,ENST00000217086,0.0
540,ENST00000371515,0.2023121387283237
541,ENST00000371497,0.5
542,ENST00000302342,0.11373452346674345
543,ENST00000422805,0.16470588235294117
544,ENST00000371419,0.25316455696202533
545,ENST00000395939,0.0
546,ENST00000433766,0.15384615384615385
547,ENST00000437418,0.2222222222222222
548,ENST00000371384,0.10112359550561797
549,ENST00000451915,0.18979591836734694
550,ENST00000428552,0.1782178217821782
551,ENST00000360314,0.1111111111111111
552,ENST00000435342,0.1749271137026239
553,ENST00000023939,0.11477322950819673
554,ENST00000357348,0.21514348161499647
555,ENST00000371328,0.5
556,ENST00000371325,0.0
557,ENST00000433911,0.0
558,ENST00000543500,0.051423324150596875
559,ENST00000429339,0.1038794038461539
560,ENST00000395841,0.19648457694665852
561,ENST00000395840,-0.016764176470588307
562,ENST00000356208,0.27550454989757095
563,ENST00000440234,0.56396488
564,ENST00000371219,0.2583785014697237
565,ENST00000608158,0.11764705882352941
566,ENST00000319441,0.00292250000000005
567,ENST00000395822,0.5978866363636364
568,ENST00000340462,0.099880358490566
569,ENST00000541799,0.3240721818181818
570,ENST00000341744,0.21933916883116877
571,ENST00000422302,0.23529411764705882
572,ENST00000244040,0.10798548094373865
573,ENST00000475243,0.11428411111111109
574,ENST00000395802,0.1306087783558793
575,ENST00000424205,0.16666666666666666
576,ENST00000361770,0.17427745664739885
577,ENST00000525967,0.21646746347941567
578,ENST00000596276,0.6666666666666666
579,ENST00000604005,0.33896821705426355
580,ENST00000313949,0.24249668820512818
581,ENST00000306090,0.1698367449994011
582,ENST00000602795,0.1821384563106796
583,ENST00000344018,0.18034433180252588
584,ENST00000217131,0.23671646388418296
585,ENST00000217133,-0.5001051818181818
586,ENST00000243997,0.0797127140180106
587,ENST00000355937,0.16031043891402716
588,ENST00000371033,0.08165526415094333
589,ENST00000361300,0.125
590,ENST00000446834,0.14285714285714285
591,ENST00000370996,0.15946843853820597
592,ENST00000358293,-0.1652130459183673
593,ENST00000360816,0.37182151528384283
594,ENST00000421092,-0.765369
595,ENST00000348616,1.0
596,ENST00000244047,-1.2239740000000001
597,ENST00000313426,0.0
598,ENST00000428772,0.0
599,ENST00000474089,0.18421052631578946
600,ENST00000488539,-0.9620010000000001
601,ENST00000252996,0.23852239552238808
602,ENST00000279068,0.20193340494092374
603,ENST00000370861,0.1432109386430679
604,ENST00000370873,0.24726892125435534
605,ENST00000370858,0.18553143446875706
606,ENST00000331758,0.07550322535211276
607,ENST00000421564,0.2241770186915888
608,ENST00000370848,-0.5194008292682927
609,ENST00000436421,0.2600522887029289
610,ENST00000370823,0.213759637735849
611,ENST00000439951,0.17142857142857143
612,ENST00000253003,0.2806307266141061
613,ENST00000252999,0.2857142857142857
614,ENST00000370677,1.0
615,ENST00000370562,0.2285978512869399
616,ENST00000450116,0.17958156337629225
617,ENST00000343986,0.198430216065496
618,ENST00000453274,0.25
619,ENST00000370520,0.0
620,ENST00000217159,0.5229556575342467
621,ENST00000370507,-0.05836849805447465
622,ENST00000451793,0.21984346666666663
623,ENST00000370487,0.22237017310252996
624,ENST00000450048,0.21375921375921375
625,ENST00000343916,0.36363636363636365
626,ENST00000335351,0.22160664819944598
627,ENST00000354665,0.41861020217096334
628,ENST00000395340,0.3510220912250217
629,ENST00000370371,0.11973316420118342
630,ENST00000266069,0.15062560153994226
631,ENST00000411611,0.21715324431818187
632,ENST00000370351,0.31192599773242635
633,ENST00000370349,0.1785922711864406
634,ENST00000370346,0.4936708860759494
635,ENST00000370341,0.2222222222222222
636,ENST00000455711,0.5
637,ENST00000607802,0.28865979381443296
638,ENST00000447910,1.0
639,ENST00000433161,0.296875
640,ENST00000370333,0.1973954763536669
641,ENST00000395306,0.2794688051948052
642,ENST00000342412,0.1871589642857143
643,ENST00000217169,1.0
644,ENST00000549047,0.1856085460674157
645,ENST00000370275,0.24046812352941177
646,ENST00000549076,0.32778649809885935
647,ENST00000358894,0.1666808333333334
648,ENST00000359689,0.34765035
649,ENST00000370224,1.0
650,ENST00000298049,0.28413284132841327
651,ENST00000370177,0.30103910573092246
652,ENST00000217185,-0.644611
653,ENST00000542869,0.5206587142857143
654,ENST00000217188,0.25
655,ENST00000370098,0.3333333333333333
656,ENST00000467148,0.30985915492957744
657,ENST00000370077,0.2508928696428571
658,ENST00000370053,0.27710843373493976
659,ENST00000370018,0.2579310344827586
660,ENST00000369996,0.3333333333333333
661,ENST00000217224,0.3249162556109726
662,ENST00000440854,0.3474990129870129
663,ENST00000609142,0.2055561014669927
664,ENST00000355969,0.27141568981064024
665,ENST00000444951,0.3756345177664975
666,ENST00000266077,0.32158590308370044
667,ENST00000245663,0.22916666666666666
668,ENST00000369916,0.3373015873015873
669,ENST00000346249,0.13562565686274505
670,ENST00000351424,0.19403879943100993
671,ENST00000217121,0.5844761578947368
672,ENST00000369911,0.2629530574712644
673,ENST00000360864,0.232598119474313
674,ENST00000369892,0.2396039603960396
675,ENST00000369886,0.29367835200000003
676,ENST00000450107,0.31274515853658535
677,ENST00000266079,0.21693735498839908
678,ENST00000358393,0.36397748592870544
679,ENST00000450537,0.28120383582983816
680,ENST00000340356,0.4265402843601896
681,ENST00000415602,0.04748381818181826
682,ENST00000343484,0.2218448795811519
683,ENST00000395053,0.262438349609375
684,ENST00000395042,0.2520567629573171
685,ENST00000332298,0.3555235016722408
686,ENST00000336866,0.3861266428571429
687,ENST00000355631,0.29965025
688,ENST00000349451,-0.725568875
689,ENST00000536311,1.0
690,ENST00000369758,0.09724672142857138
691,ENST00000308824,1.0
692,ENST00000609818,0.2161473452380953
693,ENST00000344577,1.0
694,ENST00000400577,0.0
695,ENST00000285667,0.21104860734463277
696,ENST00000544452,-0.1658470268456376
697,ENST00000400564,0.1547790932717297
698,ENST00000400562,0.0
699,ENST00000454128,-0.6025210000000001
700,ENST00000455253,0.23659281818181813
701,ENST00000435315,0.008130081300813009
702,ENST00000432230,0.0
703,ENST00000411932,-0.08567100000000005
704,ENST00000400199,0.09330649999999996
705,ENST00000400202,1.0
706,ENST00000449491,0.00958124324324326
707,ENST00000351097,0.22176581666666664
708,ENST00000400183,0.14794117391304357
709,ENST00000400169,1.0
710,ENST00000339775,0.14942528735632185
711,ENST00000405964,-0.22197008955223874
712,ENST00000284881,0.09170746688741718
713,ENST00000400559,0.37935041836734695
714,ENST00000400131,0.0
715,ENST00000414582,0.03571428571428571
716,ENST00000437492,0.05263157894736842
717,ENST00000355189,1.0
718,ENST00000400546,0.0
719,ENST00000416327,0.0
720,ENST00000415182,0.10416666666666667
721,ENST00000409758,0.16666666666666666
722,ENST00000439840,0.06796116504854369
723,ENST00000419694,0.375
724,ENST00000456917,0.1695527781960548
725,ENST00000352957,0.02956546203904558
726,ENST00000307301,0.29049123750000005
727,ENST00000419219,0.0009029440298507073
728,ENST00000480456,0.13076923076923078
729,ENST00000284971,0.017535820937944084
730,ENST00000457143,-0.02590935917312665
731,ENST00000400087,0.223074155433731
732,ENST00000354828,0.1618556701030928
733,ENST00000357903,1.0
734,ENST00000303775,-0.13093684946236558
735,ENST00000351429,0.11989108095238102
736,ENST00000361371,-4.312425217391304
737,ENST00000389194,0.4625614146039604
738,ENST00000389195,-0.08919751063829794
739,ENST00000493196,0.11516314779270634
740,ENST00000399975,0.0529333921482135
741,ENST00000432178,0.0837331479642503
742,ENST00000540844,0.031937278027890564
743,ENST00000431234,0.009898093364197561
744,ENST00000419845,0.2631578947368421
745,ENST00000447177,0.2
746,ENST00000608072,0.0
747,ENST00000468059,0.06060606060606061
748,ENST00000389125,1.0
749,ENST00000286827,0.19491525423728814
750,ENST00000449339,0.33
751,ENST00000270142,0.1838321390765766
752,ENST00000389995,0.09646924714611868
753,ENST00000286835,0.17300313916986396
754,ENST00000610276,0.0
755,ENST00000430354,-0.20443966666666671
756,ENST00000270112,0.2954378421052632
757,ENST00000439107,0.0
758,ENST00000565959,0.0
759,ENST00000290130,0.14942528735632185
760,ENST00000382751,0.1673881673881674
761,ENST00000534991,0.2169811320754717
762,ENST00000334165,0.4
763,ENST00000300258,1.0
