,TranscriptID,ErrorFraction
103,ENST00000377327,0.18994230688806893
104,ENST00000377303,1.0
105,ENST00000310227,1.0
106,ENST00000427175,0.10476926477024066
107,ENST00000430571,0.08004977187888843
108,ENST00000246006,0.15865039483129936
109,ENST00000254998,0.22453703703703703
110,ENST00000338121,1.0
111,ENST00000398411,0.21486033803763446
112,ENST00000376925,0.6465194817927171
113,ENST00000398409,0.17569709323770494
114,ENST00000447138,0.1847560975609756
115,ENST00000542618,0.22381635581061693
116,ENST00000376652,0.23776223776223776
117,ENST00000216962,0.24056746221662473
118,ENST00000428458,0.2148659429824561
119,ENST00000471287,0.23774506486486485
120,ENST00000429262,0.10309278350515463
121,ENST00000304788,0.1258741258741259
122,ENST00000538750,0.1951446589595376
123,ENST00000376398,1.0
124,ENST00000432499,1.0
125,ENST00000340852,0.2423204967807523
126,ENST00000439267,0.19645868465430016
127,ENST00000340513,0.12368390129995183
128,ENST00000339738,0.42737342577842147
129,ENST00000278979,0.2688694836829837
130,ENST00000202017,0.2058139534883721
131,ENST00000262659,1.0
132,ENST00000534862,0.23571655741744696
133,ENST00000398022,0.20699603317706455
134,ENST00000246229,0.1823960880195599
135,ENST00000375730,0.16817894047619047
136,ENST00000539210,0.27320173451327434
137,ENST00000375712,0.1422698880890052
138,ENST00000375687,0.40975606512237756
139,ENST00000306058,0.10406804344690825
140,ENST00000375677,0.19907407407407407
141,ENST00000608990,1.0
142,ENST00000278980,0.31642762247191014
143,ENST00000375571,0.07857811038353602
144,ENST00000473997,0.18743269294294296
145,ENST00000217381,0.3069306930693069
146,ENST00000342704,1.0
147,ENST00000375279,0.215540907079646
148,ENST00000375238,0.3079781636363637
149,ENST00000343380,0.2806621519939804
150,ENST00000344022,0.2331288343558282
151,ENST00000342427,0.23940503167420815
152,ENST00000217402,0.1793273600831061
153,ENST00000432859,1.0
154,ENST00000440595,0.41576835714285715
155,ENST00000413297,0.267074592
156,ENST00000448364,0.26391404328453216
157,ENST00000246194,0.33766259522229597
158,ENST00000374980,0.10308337894544792
159,ENST00000217426,0.21643647149352913
160,ENST00000538132,0.22077166075875204
161,ENST00000300469,0.15868936716993254
162,ENST00000417166,0.23260465942028982
163,ENST00000374846,0.24552370673987123
164,ENST00000374837,0.22857142857142856
165,ENST00000374820,0.4815764955752212
166,ENST00000414082,0.31046565
167,ENST00000374796,0.10673316405023552
168,ENST00000359003,0.25160488357588356
169,ENST00000336431,0.23572587461773697
170,ENST00000427420,0.3866010833333334
171,ENST00000484354,0.43240806060606063
172,ENST00000488172,0.1433720323624596
173,ENST00000216951,0.22130459119845003
174,ENST00000252015,0.18702965914121292
175,ENST00000542871,0.22407307042253521
176,ENST00000246186,0.2536231884057971
177,ENST00000374436,0.24308069620253162
178,ENST00000374443,0.25316688113590263
179,ENST00000456600,0.22490991929133855
180,ENST00000349714,0.16487300904003444
181,ENST00000397524,0.4350910357142857
182,ENST00000422671,0.2568027210884354
183,ENST00000416206,0.21117686461098636
184,ENST00000454819,0.2628063088235294
185,ENST00000374114,0.1151190963726885
186,ENST00000359646,0.15054567980295575
187,ENST00000412056,0.20549453789279115
188,ENST00000540053,0.27917215396341466
189,ENST00000374078,0.2881620378963651
190,ENST00000434927,0.08567569986893835
191,ENST00000397370,0.16144271259842521
192,ENST00000374000,0.11834238775510199
193,ENST00000305978,0.407827780075188
194,ENST00000373991,0.28227475529981827
195,ENST00000565493,0.12423500611995104
196,ENST00000397286,0.22103077363184084
197,ENST00000373907,0.27653322190050006
198,ENST00000279022,0.22023038198757766
199,ENST00000346786,0.2565153856589147
200,ENST00000561398,0.15378756953642386
201,ENST00000344795,0.1953056079578701
202,ENST00000342422,0.26599467595818815
203,ENST00000360672,0.20967741935483872
204,ENST00000373773,0.11130434782608696
205,ENST00000426836,0.13111022801302927
206,ENST00000357779,0.25684210526315787
207,ENST00000525052,1.0
208,ENST00000400441,0.12844036697247707
209,ENST00000456102,0.24123882003129893
210,ENST00000437329,0.11223805106382982
211,ENST00000373605,0.11487410041841009
212,ENST00000358208,0.6088810877777777
213,ENST00000373558,0.2911640431472081
214,ENST00000432507,0.2598357768595041
215,ENST00000346199,1.0
216,ENST00000414080,0.2873269615384615
217,ENST00000373473,0.19225331615460856
218,ENST00000373459,0.425
219,ENST00000449821,0.12837465564738293
220,ENST00000536724,0.23886320527859242
221,ENST00000373403,0.19902821750000002
222,ENST00000413755,0.32371867630057805
223,ENST00000456953,0.4140552300884956
224,ENST00000436764,0.2660266813186813
225,ENST00000449351,0.24186046511627907
226,ENST00000397038,0.10570455483592399
227,ENST00000373345,1.0
228,ENST00000243903,0.21205821205821207
229,ENST00000299824,0.282625327183008
230,ENST00000373331,0.142498666375164
231,ENST00000217429,0.19525959367945825
232,ENST00000361337,0.11286817962337035
233,ENST00000244007,0.2267788293024886
234,ENST00000421422,0.1654275092936803
235,ENST00000373257,0.2373392
236,ENST00000373233,0.14508632340425526
237,ENST00000244020,0.1213924963924964
238,ENST00000341458,1.0
239,ENST00000396863,0.2610231014014839
240,ENST00000217026,0.2513023994126285
241,ENST00000373003,1.0
242,ENST00000341197,0.27816901408450706
243,ENST00000372980,0.6048789285714287
244,ENST00000255174,0.1089523122807018
245,ENST00000439943,0.1871345029239766
246,ENST00000396825,0.23952095808383234
247,ENST00000411544,0.9211167741935484
248,ENST00000342374,0.10879904745762711
249,ENST00000372889,0.19367588932806323
250,ENST00000372874,0.20906402803738322
251,ENST00000537820,0.24399775089605732
252,ENST00000372839,0.0833059313094367
253,ENST00000217073,0.2940435633802817
254,ENST00000372824,0.20371819653179188
255,ENST00000372813,0.1933264533883729
256,ENST00000434401,1.0
257,ENST00000372801,0.1834517529722589
258,ENST00000499879,0.2004924936198792
259,ENST00000372785,1.0
260,ENST00000426004,0.2
261,ENST00000372720,1.0
262,ENST00000372712,0.25469024305555554
263,ENST00000372689,0.23391370174110523
264,ENST00000357199,1.0
265,ENST00000435014,0.21263482280431434
266,ENST00000243893,0.3177361558441559
267,ENST00000352551,0.1547681792207793
268,ENST00000372568,0.18202693445945953
269,ENST00000462307,0.3888888888888889
270,ENST00000426915,0.11182474679487178
271,ENST00000255152,0.17322191121495328
272,ENST00000372523,0.2662440570522979
273,ENST00000372518,0.3294157719298246
274,ENST00000607482,0.2685159195402299
275,ENST00000354880,1.0
276,ENST00000372459,0.23155242058823527
277,ENST00000372431,0.2370617696160267
278,ENST00000372409,0.23512420566146736
279,ENST00000426788,0.3025380830670927
280,ENST00000372330,0.46153846153846156
281,ENST00000290231,0.1653855127046866
282,ENST00000372285,0.21041985426214477
283,ENST00000372276,0.17361048784296235
284,ENST00000543605,0.24751984126984128
285,ENST00000425546,0.2215457793904209
286,ENST00000457685,0.15163213181818183
287,ENST00000279028,0.24324324324324326
288,ENST00000372114,0.11223547158403863
289,ENST00000458360,0.14396585176561894
290,ENST00000437920,0.14689265536723164
291,ENST00000341724,0.11778028159570905
292,ENST00000437955,0.2697186587301587
293,ENST00000361612,0.25374220554335897
294,ENST00000416742,0.1780220754716981
295,ENST00000371941,0.2357808138762339
296,ENST00000371917,0.13079130791307914
297,ENST00000542325,0.04306331471135941
298,ENST00000371802,0.9525643020408163
299,ENST00000437404,0.14244332463768114
300,ENST00000371764,0.1737064413938754
301,ENST00000371754,0.20315557975797577
302,ENST00000371711,0.13502285002077274
303,ENST00000541138,0.17266187050359713
304,ENST00000422556,0.12940125071225078
305,ENST00000289431,1.0
306,ENST00000543716,0.31948398892988933
307,ENST00000244061,0.11898435193386478
308,ENST00000371674,0.20383216521739125
309,ENST00000420027,0.08582013287570478
310,ENST00000341698,1.0
311,ENST00000371652,0.2198641765704584
312,ENST00000303004,0.32673267326732675
313,ENST00000541713,0.1718664477285167
314,ENST00000445038,0.2430471584038694
315,ENST00000371584,0.16221294087837837
316,ENST00000244051,0.21138211382113822
317,ENST00000610033,0.6476182262773723
318,ENST00000609943,0.3513539961538461
319,ENST00000371515,0.2023121387283237
320,ENST00000302342,0.11373452346674345
321,ENST00000371419,0.25316455696202533
322,ENST00000451915,0.18979591836734694
323,ENST00000428552,0.1782178217821782
324,ENST00000435342,0.1749271137026239
325,ENST00000357348,0.21514348161499647
326,ENST00000543500,0.051423324150596875
327,ENST00000395841,0.19648457694665852
328,ENST00000356208,0.27550454989757095
329,ENST00000440234,0.56396488
330,ENST00000371219,0.2583785014697237
331,ENST00000341744,0.21933916883116877
332,ENST00000244040,0.10798548094373865
333,ENST00000475243,0.11428411111111109
334,ENST00000395802,0.1306087783558793
335,ENST00000361770,0.17427745664739885
336,ENST00000525967,0.21646746347941567
337,ENST00000596276,0.6666666666666666
338,ENST00000604005,0.33896821705426355
339,ENST00000313949,0.24249668820512818
340,ENST00000306090,0.1698367449994011
341,ENST00000344018,0.18034433180252588
342,ENST00000217131,0.23671646388418296
343,ENST00000243997,0.0797127140180106
344,ENST00000355937,0.16031043891402716
345,ENST00000371033,0.08165526415094333
346,ENST00000370996,0.15946843853820597
347,ENST00000348616,1.0
348,ENST00000252996,0.23852239552238808
349,ENST00000279068,0.20193340494092374
350,ENST00000370861,0.1432109386430679
351,ENST00000370873,0.24726892125435534
352,ENST00000370858,0.18553143446875706
353,ENST00000421564,0.2241770186915888
354,ENST00000436421,0.2600522887029289
355,ENST00000370823,0.213759637735849
356,ENST00000439951,0.17142857142857143
357,ENST00000253003,0.2806307266141061
358,ENST00000370677,1.0
359,ENST00000370562,0.2285978512869399
360,ENST00000450116,0.17958156337629225
361,ENST00000343986,0.198430216065496
362,ENST00000453274,0.25
363,ENST00000217159,0.5229556575342467
364,ENST00000370487,0.22237017310252996
365,ENST00000450048,0.21375921375921375
366,ENST00000343916,0.36363636363636365
367,ENST00000335351,0.22160664819944598
368,ENST00000354665,0.41861020217096334
369,ENST00000395340,0.3510220912250217
370,ENST00000266069,0.15062560153994226
371,ENST00000411611,0.21715324431818187
372,ENST00000370351,0.31192599773242635
373,ENST00000370346,0.4936708860759494
374,ENST00000607802,0.28865979381443296
375,ENST00000447910,1.0
376,ENST00000433161,0.296875
377,ENST00000370333,0.1973954763536669
378,ENST00000395306,0.2794688051948052
379,ENST00000217169,1.0
380,ENST00000549047,0.1856085460674157
381,ENST00000370275,0.24046812352941177
382,ENST00000549076,0.32778649809885935
383,ENST00000370224,1.0
384,ENST00000298049,0.28413284132841327
385,ENST00000370177,0.30103910573092246
386,ENST00000542869,0.5206587142857143
387,ENST00000467148,0.30985915492957744
388,ENST00000370077,0.2508928696428571
389,ENST00000370053,0.27710843373493976
390,ENST00000370018,0.2579310344827586
391,ENST00000369996,0.3333333333333333
392,ENST00000217224,0.3249162556109726
393,ENST00000440854,0.3474990129870129
394,ENST00000609142,0.2055561014669927
395,ENST00000355969,0.27141568981064024
396,ENST00000444951,0.3756345177664975
397,ENST00000266077,0.32158590308370044
398,ENST00000245663,0.22916666666666666
399,ENST00000369916,0.3373015873015873
400,ENST00000346249,0.13562565686274505
401,ENST00000351424,0.19403879943100993
402,ENST00000217121,0.5844761578947368
403,ENST00000369911,0.2629530574712644
404,ENST00000360864,0.232598119474313
405,ENST00000369892,0.2396039603960396
406,ENST00000369886,0.29367835200000003
407,ENST00000450107,0.31274515853658535
408,ENST00000266079,0.21693735498839908
409,ENST00000358393,0.36397748592870544
410,ENST00000450537,0.28120383582983816
411,ENST00000340356,0.4265402843601896
412,ENST00000343484,0.2218448795811519
413,ENST00000395053,0.262438349609375
414,ENST00000395042,0.2520567629573171
415,ENST00000332298,0.3555235016722408
416,ENST00000536311,1.0
417,ENST00000369758,0.09724672142857138
418,ENST00000308824,1.0
419,ENST00000344577,1.0
420,ENST00000285667,0.21104860734463277
421,ENST00000400564,0.1547790932717297
422,ENST00000400202,1.0
423,ENST00000400169,1.0
424,ENST00000339775,0.14942528735632185
425,ENST00000400559,0.37935041836734695
426,ENST00000355189,1.0
427,ENST00000456917,0.1695527781960548
428,ENST00000400087,0.223074155433731
429,ENST00000354828,0.1618556701030928
430,ENST00000357903,1.0
431,ENST00000493196,0.11516314779270634
432,ENST00000399975,0.0529333921482135
433,ENST00000432178,0.0837331479642503
434,ENST00000540844,0.031937278027890564
435,ENST00000419845,0.2631578947368421
436,ENST00000389125,1.0
437,ENST00000286827,0.19491525423728814
438,ENST00000449339,0.33
439,ENST00000270142,0.1838321390765766
440,ENST00000389995,0.09646924714611868
441,ENST00000286835,0.17300313916986396
442,ENST00000290130,0.14942528735632185
443,ENST00000382751,0.1673881673881674
444,ENST00000534991,0.2169811320754717
445,ENST00000382549,0.18116844586894587
446,ENST00000433931,0.7368248198529412
447,ENST00000290178,0.08042488619119878
448,ENST00000490358,1.0
449,ENST00000382264,0.10913709576837415
450,ENST00000404220,0.15023259578207382
451,ENST00000290200,0.1302932579798863
452,ENST00000421802,0.16041134011976055
453,ENST00000542230,0.15840613612565446
454,ENST00000381831,0.13381015918121614
455,ENST00000381679,0.13041664183107826
456,ENST00000303113,0.13611173636363638
457,ENST00000399349,0.999994888888889
458,ENST00000418933,0.058762382557331454
459,ENST00000608209,-0.34298358113730926
460,ENST00000381151,0.26488817097170964
461,ENST00000399312,0.11454954307556604
462,ENST00000399295,0.2612561538461538
463,ENST00000381135,0.10714553911564625
464,ENST00000349499,0.2259479786900658
465,ENST00000358356,0.21804511278195488
466,ENST00000443703,0.21578947368421053
467,ENST00000439427,0.2374020156774916
468,ENST00000422473,1.0
469,ENST00000290354,0.1921182266009852
470,ENST00000314103,0.19876126126126126
471,ENST00000399137,0.4699538648648649
472,ENST00000336648,0.14280348734177215
473,ENST00000329553,0.3611111111111111
474,ENST00000464265,0.14544778368356004
475,ENST00000438055,-0.16442698145204024
476,ENST00000355666,0.34685174284253584
477,ENST00000309117,0.1606990622335891
478,ENST00000451934,0.09039144247787609
479,ENST00000339659,0.09711218050541523
480,ENST00000455387,0.3669672242990655
481,ENST00000432278,0.2487759838709678
482,ENST00000456966,1.0
483,ENST00000360214,1.0
484,ENST00000331573,0.16157314629258518
485,ENST00000341322,0.14463452566096424
486,ENST00000380748,0.11046119976771192
487,ENST00000380747,0.20744428406169668
488,ENST00000333781,0.13619167717528374
489,ENST00000418103,0.17995444191343962
490,ENST00000398600,0.17779037428557465
491,ENST00000422911,0.6579783700516352
492,ENST00000449165,0.1656686626746507
493,ENST00000412906,0.27419354838709675
494,ENST00000400427,1.0
495,ENST00000340588,0.21739130434782608
496,ENST00000291532,-0.3851661853932585
497,ENST00000380399,0.37401237264957266
498,ENST00000398397,0.6973102142857144
499,ENST00000291535,1.0
500,ENST00000398341,0.21852098600932712
501,ENST00000419628,1.0
502,ENST00000398232,0.1926605504587156
503,ENST00000398208,0.23844731977818853
504,ENST00000354250,0.18898868175853023
505,ENST00000291547,0.13540821885521895
506,ENST00000380276,0.19259570845481047
507,ENST00000442815,0.2127659574468085
508,ENST00000270162,0.22263222632226323
509,ENST00000340648,0.17153937947494033
510,ENST00000327574,0.2348432055749129
511,ENST00000468090,0.3381648626716604
512,ENST00000467908,0.17901936011080327
513,ENST00000291568,0.18136942675159234
514,ENST00000497547,0.2649722465673386
515,ENST00000398058,0.2622787035266974
516,ENST00000291574,0.1768888888888889
517,ENST00000456705,0.19479102928870295
518,ENST00000291576,0.2131742066549912
519,ENST00000389690,0.24752578759200844
520,ENST00000407780,0.29081176082004556
521,ENST00000400379,0.25918986789456966
522,ENST00000291582,0.5653538124999999
523,ENST00000329347,1.0
524,ENST00000403390,0.2641963426371511
525,ENST00000397956,0.36345710753768845
526,ENST00000300481,1.0
527,ENST00000345496,0.19092141758241762
528,ENST00000397898,0.10335946123260434
529,ENST00000332859,0.5424783134328358
530,ENST00000411651,0.290965789010989
531,ENST00000445724,0.1766421415270019
532,ENST00000517819,0.2721394176561694
533,ENST00000397841,0.28368794326241137
534,ENST00000291634,0.28494301139772044
535,ENST00000449478,0.18023255813953487
536,ENST00000331343,0.19645546008119072
537,ENST00000349485,1.0
538,ENST00000400362,0.19230769230769232
539,ENST00000400337,1.0
540,ENST00000443742,0.3354632587859425
541,ENST00000441095,0.21909996460176992
542,ENST00000400310,0.34584846249999995
543,ENST00000361866,0.2608695652173913
544,ENST00000436769,1.0
545,ENST00000357838,1.0
546,ENST00000291672,0.29810568295114653
547,ENST00000594486,0.24528301886792453
548,ENST00000457828,0.2796961680022896
549,ENST00000450351,0.2950163376623377
550,ENST00000426537,0.2087378640776699
551,ENST00000339195,0.2707507687296417
552,ENST00000397680,0.25412541254125415
553,ENST00000359568,0.21049768833288007
554,ENST00000400274,0.2041036717062635
555,ENST00000355680,0.2522111765350877
556,ENST00000291705,0.18908895665171893
557,ENST00000397637,0.2130412731182795
558,ENST00000415121,0.2647058823529412
559,ENST00000608373,0.2236842105263158
560,ENST00000319363,0.2052313883299799
561,ENST00000331437,1.0
562,ENST00000336737,0.2614456032409827
563,ENST00000399852,0.3641200711864407
564,ENST00000543038,0.21214749586776863
565,ENST00000399839,0.19361033098901095
566,ENST00000253413,0.15313546678220682
567,ENST00000337612,0.15004105867970657
568,ENST00000317361,0.20301669716775608
569,ENST00000399765,0.0925092817225839
570,ENST00000600723,0.23308270676691728
571,ENST00000577821,0.23404255319148937
572,ENST00000498573,0.1896551724137931
573,ENST00000383094,0.20579734488448845
574,ENST00000329627,0.154056182112069
575,ENST00000399744,0.2198640189873418
576,ENST00000428061,0.2621228594164456
577,ENST00000330423,0.21436478270388615
578,ENST00000608634,0.16378187633965374
579,ENST00000215794,0.19324683551244204
580,ENST00000331444,1.0
581,ENST00000450579,1.0
582,ENST00000457083,0.999447
583,ENST00000263196,0.3229770917573872
584,ENST00000545799,0.22289002619047618
585,ENST00000252137,0.2577376426886792
586,ENST00000215882,0.3367696575135788
587,ENST00000263208,0.31211499392558845
588,ENST00000333130,0.24260089686098654
589,ENST00000399568,0.1880146801152737
590,ENST00000333059,0.1756545729166666
591,ENST00000494054,0.1948529411764706
592,ENST00000437685,0.1998777237936772
593,ENST00000404724,0.15748961642294718
594,ENST00000403325,0.28872984
595,ENST00000405640,0.6134453851590107
596,ENST00000400519,0.2721864154685176
597,ENST00000412786,0.25477707006369427
598,ENST00000263207,0.611043875
599,ENST00000401886,0.2140876220472441
600,ENST00000447208,0.19061307692307686
601,ENST00000432883,0.35362202332361514
602,ENST00000383024,0.30000224667133846
603,ENST00000444256,0.2850294338235294
604,ENST00000439169,0.27920405806451615
605,ENST00000403707,0.24841219422572172
606,ENST00000402752,0.183548155879951
607,ENST00000405930,0.2973348170515097
608,ENST00000043402,1.0
609,ENST00000248879,0.2411510831168831
610,ENST00000405465,0.2522425286195286
611,ENST00000438669,0.38021689189189184
612,ENST00000426804,0.43242768
613,ENST00000403682,0.3130630630630631
614,ENST00000440659,0.22953975862068965
615,ENST00000263205,0.258952496954933
616,ENST00000572273,0.2209260361502904
617,ENST00000215730,0.16708303011803013
618,ENST00000354336,0.15560123329907502
619,ENST00000440238,1.0
620,ENST00000415817,0.2736663907766991
621,ENST00000215742,0.31061666358974355
622,ENST00000443995,1.0
623,ENST00000401924,1.0
624,ENST00000443632,1.0
625,ENST00000456303,0.19765185344827588
626,ENST00000458578,0.13348864035087715
627,ENST00000342192,0.17432661336687022
628,ENST00000292778,0.34268161075949366
629,ENST00000398873,0.2708412843866171
630,ENST00000248958,0.2740676496097138
631,ENST00000398831,0.25461597512093986
632,ENST00000339468,0.2112676056338028
633,ENST00000215832,0.15227237232547244
634,ENST00000538191,0.3076923076923077
635,ENST00000437929,0.19672131147540983
636,ENST00000606654,0.45454545454545453
637,ENST00000543184,0.68783071875
638,ENST00000526893,0.30915995660497764
639,ENST00000532223,0.23888566838709677
640,ENST00000531372,0.2568779828962372
641,ENST00000248996,0.225225576744186
642,ENST00000398512,0.6626619197707736
643,ENST00000359540,0.25155502695269527
644,ENST00000423392,0.1949685534591195
645,ENST00000341976,0.2222222222222222
646,ENST00000248948,0.35344784375000005
647,ENST00000401675,0.3991129798772169
648,ENST00000484558,0.378469875858685
649,ENST00000215743,0.36969666666666673
650,ENST00000417137,0.24792631421446384
651,ENST00000407422,0.29505895539334953
652,ENST00000407082,0.19781059829059822
653,ENST00000404056,0.2577921023965141
654,ENST00000318109,0.2820548565400844
655,ENST00000345044,0.20433844333333334
656,ENST00000215754,0.3281291031034482
657,ENST00000406213,0.20336077981651368
658,ENST00000215770,0.22465389115646262
659,ENST00000428792,0.17676524626865672
660,ENST00000403754,0.26450328813559326
661,ENST00000430101,0.2658127126823793
662,ENST00000248935,0.2219409282700422
663,ENST00000398319,0.24320381265597155
664,ENST00000541492,0.1476336774500476
665,ENST00000436735,0.3
666,ENST00000413389,0.21027027027027026
667,ENST00000407471,0.22348088840810745
668,ENST00000215829,0.2000298775100402
669,ENST00000402849,0.18175133094812165
670,ENST00000318753,0.2761904761904762
671,ENST00000412898,0.26138985234899326
672,ENST00000412658,0.25418276320517424
673,ENST00000406486,0.2807161088646967
674,ENST00000358431,0.11895099731182798
675,ENST00000324198,0.1366867140513942
676,ENST00000335473,0.22405425535420095
677,ENST00000215906,0.16462585034013605
678,ENST00000398145,0.1890634886128364
679,ENST00000215917,0.12117936816326526
680,ENST00000407690,0.11318073935821867
681,ENST00000407148,1.0
682,ENST00000405938,0.4573834510385757
683,ENST00000454778,0.25517241379310346
684,ENST00000382641,0.26666666666666666
685,ENST00000437071,0.26863994545454545
686,ENST00000436663,0.10919167647058828
687,ENST00000335272,0.3177247701923077
688,ENST00000382565,0.4654435416666667
689,ENST00000398941,0.2180746561886051
690,ENST00000448492,0.13138686131386862
691,ENST00000344347,0.2046242774566474
692,ENST00000433143,0.36490683229813664
693,ENST00000406335,0.3424657534246575
694,ENST00000414183,0.22045810280676215
695,ENST00000471961,1.0
696,ENST00000402502,0.2557652855353788
697,ENST00000317368,0.24283289999999996
698,ENST00000418021,0.22280189436619716
699,ENST00000216121,0.20756673031147133
700,ENST00000334961,0.3508340038461538
701,ENST00000413209,0.35959545758354755
702,ENST00000397781,0.2459633482587065
703,ENST00000330029,0.12399860675722744
704,ENST00000411532,0.2571428571428571
705,ENST00000401950,0.17877771529411762
706,ENST00000249075,0.2520196338028169
707,ENST00000403987,0.439417652173913
708,ENST00000215781,1.0
709,ENST00000404953,0.25168660655737707
710,ENST00000393906,0.2919268214285714
711,ENST00000403477,0.24403297761194026
712,ENST00000439242,0.1762114537444934
713,ENST00000215798,0.272
714,ENST00000266263,0.26115492891261594
715,ENST00000355143,0.27149353141167776
716,ENST00000407550,0.4819557746478873
717,ENST00000354694,0.3250391413043479
718,ENST00000402281,0.24874166233297224
719,ENST00000405677,0.1774828754810336
720,ENST00000423350,0.3665415081967213
721,ENST00000405742,0.4174749633507853
722,ENST00000407817,0.17883767893660527
723,ENST00000343605,0.25603726785714287
724,ENST00000404885,0.35244825
725,ENST00000424224,1.0
726,ENST00000429468,0.21348314606741572
727,ENST00000333137,0.26282388957055214
728,ENST00000402395,0.29245295283018863
729,ENST00000426256,0.26682072916666666
730,ENST00000326132,0.4067929831460674
731,ENST00000333611,0.20120320855614973
732,ENST00000487265,0.3067226890756303
733,ENST00000215919,0.2510215995329831
734,ENST00000504184,0.33136094674556216
735,ENST00000331457,0.12608987256874582
736,ENST00000423097,0.22866894197952217
737,ENST00000443011,0.2548918640576725
738,ENST00000422020,0.33240918088737204
739,ENST00000266095,0.5944150620689655
740,ENST00000434485,0.12985145520716682
741,ENST00000535622,0.17921830314585319
742,ENST00000248975,0.18259726702269694
743,ENST00000216038,0.18629200474644012
744,ENST00000452138,0.24686518867924534
745,ENST00000266087,0.2778674634146341
746,ENST00000382058,0.11320502771084344
747,ENST00000266085,0.5
748,ENST00000430220,0.4316894416666667
749,ENST00000337431,0.19920357782632442
750,ENST00000308700,0.19439478629856854
751,ENST00000443206,0.2168394408602151
752,ENST00000456128,0.20893936448598127
753,ENST00000382034,0.7020700238095239
754,ENST00000216117,0.23594132029339854
755,ENST00000416905,0.23377220533642698
756,ENST00000444778,0.26259847761194033
